source_x,source_y,reference_x,reference_y,confidence,residual_px,inlier
941.0000,540.0000,964.4761,545.2597,0.8859,1.5426,0
933.0000,548.0000,956.3874,553.0425,0.7833,1.3340,1
941.0000,548.0000,964.0702,552.6679,0.6890,0.8447,1
949.0000,548.0000,972.2608,553.2497,0.5251,1.4355,1
941.0000,556.0000,964.0464,561.0477,0.8229,1.2106,1
989.0000,556.0000,1011.9965,560.7394,0.9791,0.7834,1
941.0000,564.0000,964.1802,569.0862,0.9602,1.2827,1
949.0000,564.0000,972.1469,568.7874,0.9547,0.9664,1
957.0000,564.0000,980.1349,568.6007,0.6210,0.7649,1
981.0000,564.0000,1003.7465,568.2661,0.7298,0.3643,1
989.0000,564.0000,1011.6873,568.7498,0.9447,0.8288,1
941.0000,572.0000,963.9674,576.4030,0.8811,0.5701,1
949.0000,572.0000,971.7384,576.2669,0.9444,0.4093,1
957.0000,572.0000,980.3299,576.4894,0.7647,0.7683,1
965.0000,572.0000,988.6198,576.5118,0.8750,0.9642,1
973.0000,572.0000,996.0719,576.1965,0.7590,0.3312,1
981.0000,572.0000,1004.6403,576.2456,0.9720,0.7947,1
989.0000,572.0000,1011.9394,576.9267,0.9801,0.9737,1
933.0000,580.0000,955.5719,584.9899,0.8069,1.1792,1
941.0000,580.0000,964.0881,584.7958,0.9306,0.9839,1
949.0000,580.0000,971.6704,584.7258,0.9758,0.8752,1
965.0000,580.0000,987.9901,584.1602,0.8082,0.2857,1
973.0000,580.0000,996.2552,584.6606,0.9557,0.8287,1
981.0000,580.0000,1004.2749,584.4414,0.9676,0.6264,1
989.0000,580.0000,1012.2153,584.2595,0.9557,0.4233,1
949.0000,588.0000,971.9645,592.7023,0.8882,0.8487,1
957.0000,588.0000,979.6750,592.6933,0.8623,0.8329,1
965.0000,588.0000,988.7390,592.8435,0.9390,1.2832,1
973.0000,588.0000,996.1953,592.6859,0.8917,0.8303,1
981.0000,588.0000,1004.6260,592.5544,0.9086,0.9508,1
989.0000,588.0000,1012.3010,593.0225,0.9389,1.1388,1
933.0000,596.0000,955.7203,601.3402,0.8063,1.5156,0
941.0000,596.0000,964.2023,600.8231,0.5198,1.0520,1
949.0000,596.0000,971.7574,601.5486,0.7327,1.6902,0
957.0000,596.0000,979.8708,601.2052,0.7632,1.3284,1
965.0000,596.0000,988.1407,600.5494,0.8439,0.7082,1
973.0000,596.0000,996.6770,600.3676,0.9714,0.9092,1
965.0000,604.0000,988.3870,608.6668,0.8451,0.9308,1
973.0000,604.0000,996.2978,608.9284,0.9889,1.0990,1
981.0000,604.0000,1004.2215,608.8029,0.5170,0.9326,1
981.0000,612.0000,1004.3293,617.0058,0.5935,1.1631,1
40.0000,671.0000,61.2288,672.3585,0.5581,0.7222,1
48.0000,671.0000,68.6860,672.6297,0.5386,0.3413,1
56.0000,671.0000,77.6423,673.6328,0.5060,1.0546,1
96.0000,671.0000,117.7778,673.2742,0.6291,0.8907,1
104.0000,671.0000,124.9303,672.5489,0.8665,0.5168,1
56.0000,679.0000,77.6903,681.1470,0.6946,0.8837,1
96.0000,679.0000,117.3843,680.6305,0.8854,0.6257,1
104.0000,679.0000,125.4213,681.4605,0.6764,0.6289,1
32.0000,687.0000,52.5265,688.7944,0.8749,0.2712,1
40.0000,687.0000,61.3490,688.7727,0.9869,0.5792,1
48.0000,687.0000,69.0193,688.9972,0.9235,0.2179,1
56.0000,687.0000,77.6027,689.0658,0.5828,0.7836,1
64.0000,687.0000,85.8836,689.4456,0.5361,1.1404,1
72.0000,687.0000,93.4973,689.4147,0.8206,0.7623,1
80.0000,687.0000,101.4477,689.9148,0.6175,1.0685,1
104.0000,687.0000,124.8775,689.1234,0.7169,0.0858,1
32.0000,695.0000,52.3825,696.4621,0.9262,0.5909,1
40.0000,695.0000,61.2326,696.5116,0.9937,0.6035,1
48.0000,695.0000,69.4210,696.6539,0.9705,0.6755,1
56.0000,695.0000,77.8822,697.5390,0.9304,1.2057,1
64.0000,695.0000,85.4825,697.3182,0.6243,0.7252,1
72.0000,695.0000,93.9263,697.7531,0.7362,1.3092,1
104.0000,695.0000,125.1383,696.7814,0.8791,0.3419,1
32.0000,703.0000,53.2517,704.5897,0.9592,0.5721,1
40.0000,703.0000,60.8612,704.7308,0.9444,0.2014,1
48.0000,703.0000,69.9038,705.0851,0.7966,1.1048,1
56.0000,703.0000,76.8314,704.5285,0.7525,0.4245,1
72.0000,703.0000,93.1488,704.8020,0.9598,0.3400,1
80.0000,703.0000,100.7311,705.1031,0.6619,0.1804,1
88.0000,703.0000,109.7439,705.0829,0.8464,0.8470,1
96.0000,703.0000,117.0324,705.4566,0.8984,0.4355,1
104.0000,703.0000,125.2890,705.1906,0.8464,0.3794,1
32.0000,711.0000,52.7866,712.5729,0.7906,0.3271,1
40.0000,711.0000,61.3619,713.0003,0.7724,0.5767,1
48.0000,711.0000,69.0220,713.3180,0.7430,0.4397,1
56.0000,711.0000,76.4373,712.9274,0.9087,0.3907,1
64.0000,711.0000,85.1366,712.8852,0.9865,0.3023,1
72.0000,711.0000,92.3125,712.9795,0.9691,0.5510,1
80.0000,711.0000,100.4347,713.0913,0.9644,0.4561,1
88.0000,711.0000,109.2142,712.4312,0.9722,0.6647,1
96.0000,711.0000,116.6495,712.9308,0.9719,0.2872,1
104.0000,711.0000,125.1536,712.6928,0.8177,0.4186,1
32.0000,719.0000,53.3606,720.1481,0.8111,0.9513,1
40.0000,719.0000,61.5101,720.4941,0.9331,0.8318,1
48.0000,719.0000,69.0212,720.3108,0.9425,0.6544,1
56.0000,719.0000,77.0434,720.1997,0.9951,0.7776,1
64.0000,719.0000,84.7277,720.8747,0.9987,0.1478,1
72.0000,719.0000,92.8051,720.5932,0.9918,0.3915,1
80.0000,719.0000,100.2307,721.1495,0.9542,0.6688,1
88.0000,719.0000,109.1167,720.5941,0.8296,0.4723,1
96.0000,719.0000,117.0269,720.2702,0.8707,0.7680,1
104.0000,719.0000,125.2612,720.8856,0.7057,0.3630,1
32.0000,727.0000,53.4328,728.2556,0.6425,0.9171,1
40.0000,727.0000,61.2449,728.7824,0.9248,0.4706,1
48.0000,727.0000,68.4964,728.8158,0.8857,0.3328,1
56.0000,727.0000,76.0940,728.6791,0.9647,0.7803,1
64.0000,727.0000,84.4417,728.8277,0.9985,0.4257,1
72.0000,727.0000,92.2854,728.8515,0.9958,0.5922,1
80.0000,727.0000,100.6831,729.2784,0.9789,0.3473,1
88.0000,727.0000,108.3251,728.8816,0.7727,0.5895,1
96.0000,727.0000,116.9481,728.3647,0.9136,0.6633,1
104.0000,727.0000,125.0324,728.1236,0.9223,0.9254,1
32.0000,735.0000,52.7561,736.7586,0.8334,0.1331,1
40.0000,735.0000,60.4430,736.2996,0.8749,0.7009,1
48.0000,735.0000,68.9150,736.8712,0.7723,0.1171,1
56.0000,735.0000,76.3580,736.9268,0.9640,0.4706,1
64.0000,735.0000,84.3741,736.4279,0.9914,0.7096,1
72.0000,735.0000,92.1414,736.7568,0.9842,0.7551,1
80.0000,735.0000,100.2987,737.3418,0.9817,0.6813,1
88.0000,735.0000,108.1759,736.5650,0.8878,0.8491,1
96.0000,735.0000,116.4637,736.7013,0.9489,0.5579,1
104.0000,735.0000,124.7993,736.7633,0.9730,0.3098,1
32.0000,743.0000,52.6971,744.8481,0.8524,0.0869,1
40.0000,743.0000,60.7935,744.8485,0.7175,0.0556,1
56.0000,743.0000,76.3230,745.2967,0.9103,0.6203,1
64.0000,743.0000,84.3557,744.5072,0.9380,0.6641,1
72.0000,743.0000,92.4597,744.5442,0.8195,0.5885,1
80.0000,743.0000,100.0176,745.2659,0.9116,0.9089,1
88.0000,743.0000,108.1790,743.9214,0.9071,1.3016,1
96.0000,743.0000,116.9010,744.5539,0.9787,0.4676,1
104.0000,743.0000,125.1281,744.7190,0.9766,0.3717,1
32.0000,751.0000,52.6431,752.4915,0.7462,0.4144,1
40.0000,751.0000,60.1703,752.8817,0.9009,0.6230,1
56.0000,751.0000,77.0663,752.8965,0.7615,0.2402,1
64.0000,751.0000,84.4347,752.7389,0.9070,0.4639,1
72.0000,751.0000,92.4119,752.7407,0.8672,0.5071,1
80.0000,751.0000,100.3355,752.5474,0.9877,0.7008,1
88.0000,751.0000,108.9487,752.5971,0.9755,0.4070,1
96.0000,751.0000,116.5674,753.0233,0.9674,0.3519,1
104.0000,751.0000,124.7066,753.4098,0.9781,0.4403,1
32.0000,759.0000,52.9021,760.0192,0.7785,0.8713,1
40.0000,759.0000,60.6259,760.8271,0.8696,0.1818,1
48.0000,759.0000,69.3105,760.5637,0.7070,0.6102,1
56.0000,759.0000,77.3444,760.6906,0.5739,0.5686,1
64.0000,759.0000,84.4493,761.3045,0.5861,0.5343,1
80.0000,759.0000,100.6061,760.9090,0.6509,0.2867,1
88.0000,759.0000,109.0951,760.5620,0.7818,0.4772,1
96.0000,759.0000,117.3089,760.2236,0.9820,0.8819,1
104.0000,759.0000,125.4149,760.5295,0.9470,0.6927,1
147.0000,671.0000,168.3618,672.3674,0.8218,0.8546,1
155.0000,671.0000,176.3553,672.4224,0.7921,0.8099,1
163.0000,671.0000,184.1594,672.9281,0.8929,0.2767,1
187.0000,671.0000,207.6573,672.5168,0.9027,0.8585,1
195.0000,671.0000,216.6049,672.4925,0.8656,0.8941,1
203.0000,671.0000,223.9097,673.1015,0.8820,0.3009,1
211.0000,671.0000,232.2710,672.8226,0.6751,0.4763,1
219.0000,671.0000,240.6721,672.8405,0.9346,0.6676,1
227.0000,671.0000,248.3149,673.1381,0.9508,0.2115,1
235.0000,671.0000,256.5027,673.0426,0.9931,0.4034,1
147.0000,679.0000,167.9548,680.1889,0.9618,0.9665,1
155.0000,679.0000,175.8742,680.6865,0.9827,0.5134,1
163.0000,679.0000,184.0848,680.3547,0.9770,0.8313,1
171.0000,679.0000,192.5960,680.5693,0.6711,0.8133,1
179.0000,679.0000,200.6071,681.3284,0.9744,0.5153,1
187.0000,679.0000,208.0237,681.1128,0.9793,0.1573,1
195.0000,679.0000,216.4762,681.1377,0.9950,0.3557,1
203.0000,679.0000,224.0321,681.3082,0.9923,0.1314,1
211.0000,679.0000,232.4403,680.4799,0.8474,0.8485,1
219.0000,679.0000,240.6497,681.1495,0.9493,0.4811,1
227.0000,679.0000,248.6140,680.8760,0.9779,0.5987,1
235.0000,679.0000,255.9007,681.3569,0.7842,0.3298,1
147.0000,687.0000,167.7733,688.4204,0.9926,0.7733,1
155.0000,687.0000,175.9500,688.5591,0.9941,0.6151,1
163.0000,687.0000,183.7748,689.0642,0.9879,0.3161,1
171.0000,687.0000,192.5963,688.8627,0.9736,0.6115,1
179.0000,687.0000,199.9095,689.2889,0.9778,0.2075,1
187.0000,687.0000,207.9919,689.0750,0.9986,0.2045,1
195.0000,687.0000,215.7552,688.8159,0.9722,0.5798,1
203.0000,687.0000,224.4615,689.0978,0.9830,0.3471,1
211.0000,687.0000,232.1371,689.1897,0.9470,0.1012,1
219.0000,687.0000,239.8331,688.7368,0.9611,0.6688,1
227.0000,687.0000,248.4445,688.8755,0.9919,0.4984,1
235.0000,687.0000,255.8944,688.6881,0.9845,0.7273,1
147.0000,695.0000,168.5140,696.4446,0.9874,0.8512,1
155.0000,695.0000,176.4452,696.8604,0.9621,0.4977,1
163.0000,695.0000,184.0297,696.5597,0.9128,0.6211,1
171.0000,695.0000,191.9558,697.0333,0.8695,0.2088,1
179.0000,695.0000,200.0484,696.9082,0.9892,0.3100,1
187.0000,695.0000,208.0803,696.8411,0.9439,0.3910,1
195.0000,695.0000,216.3061,697.3908,0.9506,0.2198,1
203.0000,695.0000,223.6173,697.6932,0.7003,0.6912,1
211.0000,695.0000,232.3820,697.1902,0.7780,0.2243,1
219.0000,695.0000,240.2885,697.2490,0.8342,0.1054,1
227.0000,695.0000,247.8246,697.5791,0.9961,0.4701,1
235.0000,695.0000,255.7398,697.1996,0.9922,0.5078,1
147.0000,703.0000,168.4793,704.1848,0.9208,1.0575,1
155.0000,703.0000,176.5701,704.5715,0.9509,0.7850,1
163.0000,703.0000,184.3456,704.6193,0.5554,0.6223,1
171.0000,703.0000,192.1798,705.2555,0.8997,0.1121,1
179.0000,703.0000,200.3228,704.5720,0.9785,0.6743,1
187.0000,703.0000,208.5723,705.1734,0.8962,0.4529,1
195.0000,703.0000,215.9477,705.3897,0.7513,0.2421,1
211.0000,703.0000,232.2220,705.0180,0.9333,0.2628,1
219.0000,703.0000,240.7501,705.0704,0.6800,0.5985,1
227.0000,703.0000,248.7795,705.2123,0.9805,0.5751,1
235.0000,703.0000,256.0725,705.0251,0.9866,0.3409,1
147.0000,711.0000,168.1458,712.2344,0.5515,0.9127,1
155.0000,711.0000,175.8409,712.8284,0.9076,0.3897,1
163.0000,711.0000,184.3133,712.3789,0.9299,0.8313,1
171.0000,711.0000,192.0895,712.4884,0.8727,0.7018,1
179.0000,711.0000,200.6533,713.1091,0.9931,0.5571,1
187.0000,711.0000,208.5930,712.9346,0.6614,0.5518,1
195.0000,711.0000,216.4375,712.7236,0.7287,0.5957,1
203.0000,711.0000,224.1318,713.0716,0.8824,0.1875,1
211.0000,711.0000,232.4475,712.7917,0.9725,0.5528,1
219.0000,711.0000,240.0131,713.6132,0.9102,0.3705,1
227.0000,711.0000,248.1042,713.0894,0.9556,0.2435,1
235.0000,711.0000,256.5579,712.9355,0.9703,0.5076,1
147.0000,719.0000,168.3805,720.3058,0.8182,0.9009,1
155.0000,719.0000,176.0147,720.3585,0.7309,0.7960,1
163.0000,719.0000,184.1114,720.6934,0.9444,0.4789,1
171.0000,719.0000,192.1419,720.7966,0.7420,0.3943,1
179.0000,719.0000,199.8231,721.2701,0.6289,0.2897,1
187.0000,719.0000,208.5682,721.1716,0.7319,0.4476,1
195.0000,719.0000,216.1576,721.2687,0.5420,0.0355,1
203.0000,719.0000,223.8742,721.1674,0.9964,0.2980,1
211.0000,719.0000,232.7263,721.5413,0.9957,0.6120,1
219.0000,719.0000,240.5118,721.8602,0.9462,0.6543,1
227.0000,719.0000,248.7718,721.8118,0.9885,0.7546,1
235.0000,719.0000,255.6910,721.6411,0.9939,0.6283,1
155.0000,727.0000,175.7053,728.3315,0.5583,0.8892,1
163.0000,727.0000,184.1240,729.1070,0.9780,0.0814,1
171.0000,727.0000,191.9093,729.0735,0.7903,0.2097,1
179.0000,727.0000,200.0774,728.8940,0.9158,0.3080,1
195.0000,727.0000,216.6843,729.1375,0.7257,0.5512,1
203.0000,727.0000,224.0897,728.7536,0.9922,0.5022,1
211.0000,727.0000,232.4163,729.4518,0.9980,0.3014,1
219.0000,727.0000,239.8976,729.5296,0.9846,0.3861,1
227.0000,727.0000,247.9634,729.3071,0.9739,0.2505,1
235.0000,727.0000,256.6513,729.0804,0.9820,0.4820,1
147.0000,735.0000,168.0575,737.1709,0.7657,0.0467,1
155.0000,735.0000,176.2692,736.7169,0.9221,0.4824,1
163.0000,735.0000,184.1988,737.0953,0.9647,0.1463,1
171.0000,735.0000,191.7085,736.4776,0.7839,0.7991,1
179.0000,735.0000,200.3953,736.5470,0.6462,0.7121,1
187.0000,735.0000,208.0825,737.1175,0.5283,0.1053,1
195.0000,735.0000,216.5095,736.9084,0.9454,0.4891,1
203.0000,735.0000,224.0954,737.5000,0.9968,0.2603,1
211.0000,735.0000,232.1939,736.9786,0.9977,0.2863,1
219.0000,735.0000,239.7864,737.2104,0.9926,0.4158,1
227.0000,735.0000,248.1173,737.5915,0.9557,0.3091,1
235.0000,735.0000,256.5840,736.7620,0.9945,0.6551,1
147.0000,743.0000,167.1636,745.1944,0.8681,0.8730,1
155.0000,743.0000,175.5439,745.1269,0.8122,0.5085,1
163.0000,743.0000,183.5088,745.0957,0.8742,0.5652,1
171.0000,743.0000,191.7140,745.3699,0.9172,0.4205,1
187.0000,743.0000,208.2051,744.7333,0.5912,0.4848,1
195.0000,743.0000,216.0326,745.0416,0.9741,0.2163,1
203.0000,743.0000,224.5784,745.0127,0.9872,0.4781,1
211.0000,743.0000,232.4028,744.7921,0.9951,0.5202,1
219.0000,743.0000,240.4921,745.3981,0.9939,0.3191,1
227.0000,743.0000,248.5222,745.3763,0.9971,0.3183,1
235.0000,743.0000,256.0351,744.8795,0.9769,0.4750,1
147.0000,751.0000,167.9391,753.4204,0.8923,0.3108,1
155.0000,751.0000,176.0432,753.2259,0.9510,0.0851,1
171.0000,751.0000,192.4418,752.9297,0.8872,0.4300,1
179.0000,751.0000,200.5522,752.8655,0.8208,0.5522,1
187.0000,751.0000,208.5345,752.9868,0.9558,0.4659,1
195.0000,751.0000,216.4289,753.1575,0.9854,0.2941,1
203.0000,751.0000,223.8944,752.8771,0.9948,0.4514,1
211.0000,751.0000,232.5025,753.1151,0.9929,0.3540,1
219.0000,751.0000,240.5683,753.5670,0.9959,0.4725,1
227.0000,751.0000,248.1525,753.4812,0.9908,0.1994,1
235.0000,751.0000,256.2192,752.9563,0.9667,0.3525,1
147.0000,759.0000,168.1696,761.5347,0.9834,0.4346,1
155.0000,759.0000,175.6834,761.3098,0.9813,0.4072,1
163.0000,759.0000,183.4526,761.0627,0.9784,0.6250,1
171.0000,759.0000,191.7347,760.9783,0.9792,0.4035,1
179.0000,759.0000,199.8025,761.1718,0.9411,0.3049,1
187.0000,759.0000,208.1232,761.6078,0.8504,0.4027,1
195.0000,759.0000,216.2253,761.2069,0.8668,0.0837,1
203.0000,759.0000,224.3462,760.7041,0.9513,0.5656,1
211.0000,759.0000,232.0913,760.7260,0.9842,0.5365,1
219.0000,759.0000,240.0639,761.2300,0.9974,0.1396,1
227.0000,759.0000,248.6224,760.8316,0.9931,0.6122,1
235.0000,759.0000,256.0331,761.4717,0.9919,0.2602,1
318.0000,671.0000,339.3300,672.9847,0.5330,0.5351,1
318.0000,679.0000,339.2854,680.8321,0.5791,0.6903,1
278.0000,695.0000,298.9305,697.3801,0.8222,0.3990,1
278.0000,703.0000,299.2544,705.4569,0.7479,0.0836,1
286.0000,703.0000,307.1206,705.2983,0.8250,0.2628,1
310.0000,703.0000,331.1551,705.3556,0.6473,0.2764,1
326.0000,703.0000,347.5887,705.2047,0.5688,0.3478,1
286.0000,711.0000,307.2933,713.5838,0.5631,0.1622,1
310.0000,711.0000,331.2034,713.7048,0.7258,0.2984,1
318.0000,711.0000,339.1128,713.6717,0.6738,0.3519,1
326.0000,711.0000,347.5876,713.9798,0.7550,0.4896,1
278.0000,719.0000,299.0506,721.9110,0.6393,0.5723,1
286.0000,719.0000,307.6608,721.9262,0.9637,0.5896,1
310.0000,719.0000,331.0436,721.5743,0.7381,0.3700,1
286.0000,727.0000,306.8470,729.8917,0.7431,0.6844,1
294.0000,727.0000,315.9860,729.8756,0.8942,0.7580,1
302.0000,727.0000,323.3694,730.0047,0.9332,0.5471,1
310.0000,727.0000,330.9464,729.6683,0.6000,0.4942,1
318.0000,727.0000,339.1609,729.8736,0.9174,0.4614,1
294.0000,735.0000,315.4049,737.7008,0.8664,0.2658,1
302.0000,735.0000,323.0953,737.8267,0.5684,0.4704,1
326.0000,735.0000,347.3003,737.3888,0.6813,0.1797,1
294.0000,743.0000,315.0930,745.3592,0.7677,0.2829,1
294.0000,751.0000,315.9353,753.1905,0.7863,0.6184,1
302.0000,751.0000,323.3364,752.9768,0.7390,0.4741,1
286.0000,759.0000,307.6345,761.3167,0.5836,0.3017,1
294.0000,759.0000,315.7152,761.5354,0.7347,0.3649,1
302.0000,759.0000,323.2036,761.4319,0.8204,0.1812,1
310.0000,759.0000,331.7591,761.1432,0.6861,0.4786,1
318.0000,759.0000,339.4748,761.6599,0.7706,0.1890,1
449.0000,679.0000,470.9512,682.1591,0.7148,0.4450,1
449.0000,687.0000,471.0032,690.0955,0.7073,0.4285,1
540.0000,671.0000,561.6006,673.7768,0.8625,0.3747,1
540.0000,679.0000,561.2866,682.0534,0.8110,0.6363,1
548.0000,679.0000,570.0498,681.7897,0.9090,0.2307,1
540.0000,687.0000,561.3687,689.5433,0.7466,0.6960,1
548.0000,687.0000,569.5928,689.6782,0.6409,0.4620,1
628.0000,711.0000,649.9889,713.5987,0.6353,0.5614,1
671.0000,671.0000,693.4959,674.7398,0.6920,0.5652,1
759.0000,671.0000,781.0761,674.2713,0.7280,0.3729,1
719.0000,679.0000,741.8551,681.7056,0.5650,0.8348,1
727.0000,679.0000,749.2248,682.5526,0.8212,0.2206,1
735.0000,679.0000,757.3167,681.8494,0.8934,0.5332,1
743.0000,679.0000,765.1482,681.6873,0.9020,0.7460,1
751.0000,679.0000,773.4770,682.2308,0.6642,0.2016,1
759.0000,679.0000,781.3259,682.4559,0.9656,0.0894,1
735.0000,687.0000,757.1086,689.7827,0.8796,0.6454,1
743.0000,687.0000,765.8983,690.5566,0.9250,0.5467,1
759.0000,687.0000,781.4685,690.0783,0.9673,0.3544,1
727.0000,695.0000,749.3636,698.4068,0.5727,0.0539,1
735.0000,695.0000,757.8122,698.3251,0.7068,0.4565,1
743.0000,695.0000,765.9354,698.6168,0.7427,0.6026,1
751.0000,695.0000,773.9989,698.1859,0.7103,0.6441,1
759.0000,695.0000,782.3004,697.6918,0.8050,1.1515,1
719.0000,703.0000,740.8988,706.6527,0.7302,0.5277,1
727.0000,703.0000,749.1519,706.2841,0.7513,0.2016,1
735.0000,703.0000,757.6511,706.4350,0.8825,0.2991,1
719.0000,727.0000,741.0841,729.6440,0.9567,0.7257,1
727.0000,727.0000,749.8866,730.1000,0.8601,0.5979,1
751.0000,727.0000,773.1212,730.1972,0.8381,0.3389,1
759.0000,727.0000,781.2604,729.9069,0.5263,0.5286,1
719.0000,735.0000,741.0512,737.7828,0.6982,0.6078,1
727.0000,735.0000,748.9757,738.0352,0.7722,0.4782,1
743.0000,735.0000,765.0232,738.0048,0.8631,0.5137,1
751.0000,735.0000,772.9272,737.9673,0.9462,0.6333,1
759.0000,735.0000,781.3259,738.5065,0.8500,0.1311,1
711.0000,743.0000,732.5937,746.3956,0.8332,0.7181,1
727.0000,743.0000,748.8029,745.9167,0.6323,0.6855,1
735.0000,743.0000,756.8698,746.0229,0.8318,0.5931,1
743.0000,743.0000,765.3112,746.2891,0.5269,0.1075,1
751.0000,743.0000,773.1274,745.8906,0.8773,0.5671,1
759.0000,743.0000,781.1329,746.1594,0.9798,0.3747,1
719.0000,751.0000,741.0814,754.2937,0.8096,0.2446,1
727.0000,751.0000,750.1073,753.6361,0.9083,1.0371,1
735.0000,751.0000,757.5973,753.9208,0.9061,0.4930,1
759.0000,751.0000,780.8581,754.5569,0.8421,0.5775,1
711.0000,759.0000,732.6083,762.1062,0.5490,0.7249,1
719.0000,759.0000,741.1629,762.0138,0.8861,0.3436,1
727.0000,759.0000,749.8699,762.4073,0.7629,0.5321,1
735.0000,759.0000,757.5423,761.7569,0.8643,0.6204,1
743.0000,759.0000,765.6520,761.9911,0.5628,0.4645,1
759.0000,759.0000,781.6504,761.7625,0.7091,0.6798,1
866.0000,671.0000,888.2472,674.9578,0.9321,0.5045,1
810.0000,679.0000,832.3066,683.2298,0.8492,0.7263,1
858.0000,679.0000,879.8921,682.2491,0.5682,0.8387,1
866.0000,679.0000,888.9634,681.7261,0.9665,0.9792,1
874.0000,679.0000,896.0310,681.9422,0.9373,0.9705,1
882.0000,679.0000,903.8331,682.2458,0.5837,0.9638,1
866.0000,687.0000,888.0711,690.0835,0.6811,0.8137,1
874.0000,687.0000,895.7852,689.9815,0.8562,1.1215,1
882.0000,687.0000,904.4918,690.6305,0.8435,0.2052,1
850.0000,695.0000,871.9905,697.9436,0.5203,0.9189,1
858.0000,695.0000,880.0103,698.5545,0.6548,0.6303,1
866.0000,695.0000,887.7645,697.6076,0.7122,1.3691,1
874.0000,695.0000,896.1977,698.4213,0.8311,0.5333,1
882.0000,695.0000,903.7548,698.2709,0.8926,1.0215,1
890.0000,695.0000,912.0353,698.4635,0.8778,0.7126,1
850.0000,703.0000,871.9836,706.5945,0.5186,0.6348,1
858.0000,703.0000,880.0269,706.5238,0.7264,0.6183,1
866.0000,703.0000,888.5310,705.6372,0.6391,1.0158,1
874.0000,703.0000,896.7035,705.8211,0.9810,0.8418,1
882.0000,703.0000,904.5845,705.9669,0.8168,0.7199,1
890.0000,703.0000,912.6302,706.0799,0.8655,0.6207,1
802.0000,711.0000,823.8950,715.0340,0.7069,0.8089,1
810.0000,711.0000,832.2709,714.8060,0.6617,0.3808,1
850.0000,711.0000,872.5104,713.9524,0.6869,0.6654,1
858.0000,711.0000,880.2219,714.7093,0.6962,0.4230,1
874.0000,711.0000,896.1936,713.7979,0.8959,0.9855,1
882.0000,711.0000,904.6631,714.1952,0.6852,0.4815,1
890.0000,711.0000,912.0126,713.7828,0.8475,1.1456,1
802.0000,719.0000,824.0894,722.0014,0.6391,0.6569,1
850.0000,719.0000,872.6336,721.4882,0.6536,1.1178,1
858.0000,719.0000,880.5504,721.6090,0.8391,1.0173,1
866.0000,719.0000,888.5648,722.4599,0.6155,0.2008,1
874.0000,719.0000,897.0581,722.5316,0.9637,0.4048,1
890.0000,719.0000,912.9418,722.9663,0.6913,0.3617,1
842.0000,727.0000,864.4052,730.1067,0.6496,0.5179,1
850.0000,727.0000,872.3601,730.1051,0.8324,0.5611,1
866.0000,727.0000,888.4094,730.1294,0.6041,0.5633,1
874.0000,727.0000,896.8544,730.2568,0.5998,0.4356,1
818.0000,735.0000,840.7120,737.8988,0.5784,0.6552,1
826.0000,735.0000,848.2425,738.0636,0.9542,0.5834,1
834.0000,735.0000,855.9869,738.0763,0.8445,0.7719,1
842.0000,735.0000,864.1040,738.3613,0.5951,0.5446,1
858.0000,735.0000,880.7739,738.2505,0.6788,0.3906,1
802.0000,743.0000,824.5092,746.2469,0.6641,0.2495,1
818.0000,743.0000,839.9821,746.2502,0.8431,0.6308,1
826.0000,743.0000,848.4468,746.2222,0.9156,0.3454,1
834.0000,743.0000,856.2982,746.3718,0.9048,0.3437,1
858.0000,743.0000,880.6156,746.2876,0.6538,0.3266,1
810.0000,751.0000,831.8098,754.5151,0.9142,0.7201,1
818.0000,751.0000,840.7428,754.2630,0.7646,0.3279,1
826.0000,751.0000,848.4627,754.7467,0.8789,0.2280,1
834.0000,751.0000,856.5796,755.0943,0.9431,0.5341,1
850.0000,751.0000,872.6031,754.8432,0.6244,0.2502,1
858.0000,751.0000,880.6721,754.3206,0.8483,0.2917,1
882.0000,751.0000,904.5493,753.9380,0.7310,0.7365,1
890.0000,751.0000,913.0288,754.6944,0.6746,0.3190,1
802.0000,759.0000,824.6340,761.8841,0.8995,0.6183,1
810.0000,759.0000,832.4821,762.3992,0.9502,0.1180,1
818.0000,759.0000,840.8094,762.4948,0.5728,0.2628,1
826.0000,759.0000,848.5120,762.9735,0.6387,0.4366,1
834.0000,759.0000,856.2115,762.9585,0.7162,0.5479,1
842.0000,759.0000,864.3399,762.3795,0.9573,0.3266,1
850.0000,759.0000,872.8593,762.2323,0.9824,0.4306,1
858.0000,759.0000,880.5085,762.5439,0.5582,0.1446,1
882.0000,759.0000,904.8204,762.2020,0.5301,0.4729,1
890.0000,759.0000,912.1756,762.2000,0.7006,0.7149,1
957.0000,671.0000,980.2360,675.6149,0.5310,0.8549,1
965.0000,671.0000,987.8632,675.4071,0.6649,0.5425,1
933.0000,679.0000,956.1811,683.0415,0.5183,0.4504,1
957.0000,679.0000,979.5852,683.2405,0.7363,0.4808,1
965.0000,679.0000,987.6035,683.4947,0.7057,0.6895,1
933.0000,687.0000,956.3528,691.0573,0.5337,0.6091,1
941.0000,719.0000,963.5481,723.2628,0.8351,0.5422,1
933.0000,727.0000,955.6646,731.4587,0.6603,0.6969,1
941.0000,727.0000,963.8707,731.4194,0.5858,0.6281,1
933.0000,735.0000,955.2676,740.0301,0.8911,1.3676,1
941.0000,735.0000,963.7966,739.7663,0.8405,0.9768,1
